"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00044534","1971-02-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   17",",,0",,,,,,,"    5",",,0,0800",,,,,,,"   56",",,0","  128",",,0","   39",",,0,0800","   16",",,0",,
"USC00044534","1971-02-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,,,"    0",",,0,0800",,,,,,,"   56",",,0","  106",",,0","   61",",,0,0800","   37",",,0",,
"USC00044534","1971-02-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  106",",,0","   22",",,0",,,,,,,"   10",",,0,0800",,,,,,,"   56",",,0","  111",",,0","   33",",,0,0800","   29",",,0",,
"USC00044534","1971-02-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   33",",,0",,,,,,,"   15",",,0,0800",,,,,,,"   61",",,0","  183",",,0","   50",",,0,0800","   24",",,0",,
"USC00044534","1971-02-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   22",",,0",,,,,,,"   10",",,0,0800",,,,,,,"   22",",,0","  211",",,0","   50",",,0,0800","   26",",,0",,
"USC00044534","1971-02-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   78",",,0","  267",",,0","  128",",,0,0800","   45",",,0",,
"USC00044534","1971-02-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   39",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   17",",,0","  278",",,0","   50",",,0,0800","   40",",,0",,
"USC00044534","1971-02-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   10",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,,,"    3",",,0,0800",,,,,,,"   67",",,0","  117",",,0","   89",",,0,0800","   82",",,0",,
"USC00044534","1971-02-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  161",",,0","   11",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   56",",,0","  189",",,0","   61",",,0,0800","   42",",,0",,
"USC00044534","1971-02-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  156",",,0","   61",",,0",,,,,,,"   20",",,0,0800",,,,,,,"   61",",,0","  183",",,0","  106",",,0,0800","   53",",,0",,
"USC00044534","1971-02-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","    6",",,0",,,,,,,"   53",",,0,0800",,,,,,,"   33",",,0","  172",",,0","  133",",,0,0800","  248",",,0",,
"USC00044534","1971-02-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  139",",,0","  -11",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   33",",,0","  161",",,0","    0",",,0,0800","   79",",,0",,
"USC00044534","1971-02-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","    0",",,0",,,,,,,"   30",",,0,0800",,,,,,,"   28",",,0","  233",",,0","   94",",,0,0800","   53",",,0",,
"USC00044534","1971-02-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,"   18",",,0,0800",,,,,,,"   78",",,0","  233",",,0","   78",",,0,0800","   37",",,0",,
"USC00044534","1971-02-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","    0",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   -6",",X,0","  222",",,0","   56",",,0,0800","   47",",,0",,
"USC00044534","1971-02-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  189",",,0","   39",",,0",,,,,,,"   28",",,0,0800",,,,,,,"   56",",,0","  200",",,0","   89",",,0,0800","   58",",,0",,
"USC00044534","1971-02-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  139",",,0","   28",",,0",,,,,,,"   56",",,0,0800",,,,,,,"   39",",,0","  156",",,0","   50",",,0,0800","  249",",,0",,
"USC00044534","1971-02-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  122",",,0","  -39",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   28",",,0","  150",",,0","   50",",,0,0800","  121",",,0",,
"USC00044534","1971-02-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -28",",,0",,,,,,,"   38",",,0,0800",,,,,,,"  -28",",X,0","  189",",,0","   39",",,0,0800","   47",",,0",,
"USC00044534","1971-03-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","   39",",,0",,,,,,,"   33",",,0,0800",,,,,,,"   33",",,0","  206",",,0","   78",",,0,0800","  101",",,0",,
"USC00044534","1971-03-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -28",",,0",,,,,,,"   36",",,0,0800",,,,,,,"  -28",",X,0","  211",",,0","   39",",,0,0800","  145",",,0",,
"USC00044534","1971-03-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  -11",",,0",,,,,,,"   48",",,0,0800",,,,,,,"  -28",",X,0","  239",",,0","   50",",,0,0800","   37",",,0",,
"USC00044534","1971-03-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   17",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   39",",,0","  194",",,0","   89",",,0,0800","   47",",,0",,
"USC00044534","1971-03-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  -33",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   33",",,0","  150",",,0","   72",",,0,0800","   72",",,0",,
"USC00044534","1971-03-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  -17",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   33",",,0","  183",",,0","   83",",,0,0800","   66",",,0",,
"USC00044534","1971-03-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","    6",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   39",",,0","  222",",,0","  106",",,0,0800","   37",",,0",,
"USC00044534","1971-03-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,"   43",",,0,0800",,,,,,,"   56",",,0","  278",",,0","  106",",,0,0800","   42",",,0",,
"USC00044534","1971-03-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","  -17",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   22",",,0","  289",",,0","  111",",,0,0800","   47",",,0",,
"USC00044534","1971-03-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   11",",,0",,,,,,,"   46",",,0,0800",,,,,,,"   17",",,0","  294",",,0","   94",",,0,0800","   63",",,0",,
"USC00044534","1971-03-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   50",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   72",",,0","  211",",,0","  122",",,0,0800","   39",",,0",,
"USC00044534","1971-03-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   56",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   94",",,0","  233",",,0","  139",",,0,0800","   90",",,0",,
"USC00044534","1971-03-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    8",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   83",",,0",,,,,,,"   46",",,0,0800",,,,,,,"   94",",,0","  194",",,0","  100",",,0,0800","  154",",,0",,
"USC00044534","1971-03-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   28",",,0",,,,,,,"   46",",,0,0800",,,,,,,"   17",",,0","  211",",,0","   78",",,0,0800","   85",",,0",,
"USC00044534","1971-03-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,,,"   41",",,0,0800",,,,,,,"   67",",,0","  261",",,0","  122",",,0,0800","   43",",,0",,
"USC00044534","1971-03-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,,,"   43",",,0,0800",,,,,,,"   22",",,0","  294",",,0","  122",",,0,0800","   47",",,0",,
"USC00044534","1971-03-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","    0",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   50",",,0","  294",",,0","  122",",,0,0800","   87",",,0",,
"USC00044534","1971-03-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,,,"   76",",,0,0800",,,,,,,"   67",",,0","  228",",,0","   94",",,0,0800","  113",",,0",,
"USC00044534","1971-03-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   61",",,0",,,,,,,"   51",",,0,0800",,,,,,,"   72",",,0","  228",",,0","  122",",,0,0800","   48",",,0",,
"USC00044534","1971-03-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   39",",,0",,,,,,,"   51",",,0,0800",,,,,,,"   94",",,0","  250",",,0","  133",",,0,0800","   40",",,0",,
"USC00044534","1971-03-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   33",",,0",,,,,,,"   61",",,0,0800",,,,,,,"  100",",,0","  317",",,0","  133",",,0,0800","   43",",,0",,
"USC00044534","1971-03-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   67",",,0",,,,,,,"   61",",,0,0800",,,,,,,"  106",",,0","  317",",,0","  150",",,0,0800","   43",",,0",,
"USC00044534","1971-03-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","  122",",,0",,,,,,,"   53",",,0,0800",,,,,,,,,"  322",",,0","  144",",,0,0800","   39",",,0",,
"USC00044534","1971-03-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","  106",",,0",,,,,,,"   38",",,0,0800",,,,,,,"  117",",,0","  200",",,0","  133",",,0,0800","   72",",,0",,
"USC00044534","1971-03-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","  122",",,0",,,,,,,"   38",",,0,0800",,,,,,,"  122",",,0","  250",",,0","  150",",,0,0800","   42",",,0",,
"USC00044534","1971-03-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","  144",",,0",,,,,,,"   53",",,0,0800",,,,,,,"  139",",,0","  217",",,0","  172",",,0,0800","  137",",,0",,
"USC00044534","1971-03-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   94",",,0",,,,,,,"   58",",,0,0800",,,,,,,"  100",",,0","  222",",,0","  133",",,0,0800","  154",",,0",,
"USC00044534","1971-03-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   39",",,0",,,,,,,"   53",",,0,0800",,,,,,,"   83",",,0","  294",",,0","  128",",,0,0800","   61",",,0",,
"USC00044534","1971-03-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   78",",,0",,,,,,,"   48",",,0,0800",,,,,,,"   44",",,0","  317",",,0","  111",",,0,0800","   50",",,0",,
"USC00044534","1971-03-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   94",",,0",,,,,,,"   61",",,0,0800",,,,,,,"  122",",,0","  328",",,0","  161",",,0,0800","   60",",,0",,
"USC00044534","1971-03-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","   67",",,0",,,,,,,"   86",",,0,0800",,,,,,,"   11",",,0","  322",",,0","  106",",,0,0800","  151",",,0",,
"USC00044534","1971-04-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   11",",,0",,,,,,,"   76",",,0,0800",,,,,,,"   67",",,0",,,"  122",",,0,0800","   74",",,0",,
"USC00044534","1971-04-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,,,"   76",",,0,0800",,,,,,,"   89",",,0",,,"  183",",,0,0800","   50",",,0",,
"USC00044534","1971-04-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   67",",,0",,,,,,,"   69",",,0,0800",,,,,,,"  106",",,0",,,"  144",",,0,0800","   61",",,0",,
"USC00044534","1971-04-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   67",",,0",,,,,,,"   33",",,0,0800",,,,,,,"   56",",,0",,,"  161",",,0,0800","   32",",,0",,
"USC00044534","1971-04-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","  100",",,0",,,,,,,"   71",",,0,0800",,,,,,,"  122",",,0",,,"  172",",,0,0800","   43",",,0",,
"USC00044534","1971-04-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  133",",,0",,,,,,,"  114",",,0,0800",,,,,,,"   67",",,0",,,"  156",",,0,0800","  126",",,0",,
"USC00044534","1971-04-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","   56",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   89",",,0",,,"  150",",,0,0800","   76",",,0",,
"USC00044534","1971-04-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,,,,,"   61",",,0,0800",,,,,,,"   78",",,0",,,"  106",",,0,0800","   58",",,0",,
"USC00044534","1971-04-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   67",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   89",",,0",,,"  156",",,0,0800","   42",",,0",,
"USC00044534","1971-04-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   72",",,0",,,,,,,"   76",",,0,0800",,,,,,,"  106",",,0",,,"  161",",,0,0800","   72",",,0",,
"USC00044534","1971-04-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   44",",,0",,,,,,,"   71",",,0,0800",,,,,,,"   33",",,0",,,"  100",",,0,0800","   58",",,0",,
"USC00044534","1971-04-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   44",",,0",,,,,,,"   61",",,0,0800",,,,,,,"   94",",,0",,,"  139",",,0,0800","   40",",,0",,
"USC00044534","1971-04-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","   89",",,0",,,,,,,"   71",",,0,0800",,,,,,,"  111",",,0",,,"  172",",,0,0800","   37",",,0",,
"USC00044534","1971-04-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","  203",",,0,0800","    0",",,0","    0",",,0","  250",",,0","  111",",,0",,,,,,,"   51",",,0,0800",,,,,,,"   56",",,0",,,"  128",",,0,0800","  109",",,0",,
"USC00044534","1971-04-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  111",",,0",,,,,,,"   38",",,0,0800",,,,,,,"  122",",,0",,,"  156",",,0,0800","   47",",,0",,
"USC00044534","1971-04-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   89",",,0",,,,,,,"   53",",,0,0800",,,,,,,"  144",",,0",,,"  156",",,0,0800","   29",",,0",,
"USC00044534","1971-04-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   83",",,0",,,,,,,"   76",",,0,0800",,,,,,,"  117",",,0",,,"  122",",,0,0800","   74",",,0",,
"USC00044534","1971-04-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   13",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   39",",,0",,,,,,,"   48",",,0,0800",,,,,,,"   67",",,0",,,"  111",",,0,0800","  137",",,0",,
"USC00044534","1971-04-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   44",",,0",,,,,,,"   58",",,0,0800",,,,,,,"   33",",,0",,,"  111",",,0,0800","   55",",,0",,
"USC00044534","1971-04-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  122",",,0","   78",",,0",,,,,,,"   69",",,0,0800",,,,,,,"  100",",,0",,,"  117",",,0,0800","   64",",,0",,
"USC00044534","1971-04-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  189",",,0","    6",",,0",,,,,,,"   38",",,0,0800",,,,,,,"   61",",,0",,,"   83",",,0,0800","  100",",,0",,
"USC00044534","1971-04-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   28",",,0",,,,,,,"   71",",,0,0800",,,,,,,"   67",",,0",,,"  111",",,0,0800","   89",",,0",,
"USC00044534","1971-04-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   56",",,0",,,,,,,"   53",",,0,0800",,,,,,,"   89",",,0",,,"  144",",,0,0800","   51",",,0",,
"USC00044534","1971-04-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   28",",,0",,,,,,,"   64",",,0,0800",,,,,,,"   89",",,0",,,"  106",",,0,0800","   63",",,0",,
"USC00044534","1971-04-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   61",",,0",,,,,,,"   56",",,0,0800",,,,,,,"   17",",,0",,,"  111",",,0,0800","  100",",,0",,
"USC00044534","1971-04-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,,,"   56",",,0,0800",,,,,,,"   72",",,0",,,"  122",",,0,0800","  114",",,0",,
"USC00044534","1971-04-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   83",",,0",,,,,,,"   61",",,0,0800",,,,,,,"   89",",,0",,,"  111",",,0,0800","  101",",,0",,
"USC00044534","1971-04-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","  106",",,0",,,,,,,"   69",",,0,0800",,,,,,,"  100",",,0",,,"  144",",,0,0800","   66",",,0",,
"USC00044534","1971-04-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   83",",,0",,,,,,,"   76",",,0,0800",,,,,,,"  122",",,0",,,"  111",",,0,0800","   71",",,0",,
"USC00044534","1971-04-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","  106",",,0",,,,,,,"   76",",,0,0800",,,,,,,"  144",",,0",,,"  144",",,0,0800","   69",",,0",,
"USC00044534","1971-05-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  106",",,0",,,,,,,"   76",",,0,0800",,,,,,,"  128",",,0",,,"  156",",,0,0800","   55",",,0",,
"USC00044534","1971-05-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","  106",",,0",,,,,,,"   66",",,0,0800",,,,,,,"   72",",,0",,,"  144",",,0,0800","   98",",,0",,
"USC00044534","1971-05-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  261",",,0","   83",",,0",,,,,,,"   71",",,0,0800",,,,,,,"   61",",,0",,,"  111",",,0,0800","  132",",,0",,
"USC00044534","1971-05-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  261",",,0","   89",",,0",,,,,,,"   36",",,0,0800",,,,,,,"   56",",,0",,,"  106",",I,0,0800","   42",",,0",,
"USC00044534","1971-05-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","  117",",I,0",,,,,,,"   48",",,0,0800",,,,,,,"  117",",,0",,,"  139",",,0,0800","   45",",,0",,
"USC00044534","1971-05-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0","T,,0,0800","    0",",,0","    0",",,0","  222",",,0","  122",",,0",,,,,,,"   38",",,0,0800",,,,,,,"  144",",,0",,,"  144",",,0,0800","   48",",,0",,
"USC00044534","1971-05-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   53",",,0,0800","    0",",,0","    0",",,0","  211",",,0","  117",",,0",,,,,,,"   53",",,0,0800",,,,,,,"  117",",,0",,,"  122",",,0,0800","  134",",,0",,
"USC00044534","1971-05-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   18",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  111",",,0",,,,,,,"   10",",,0,0800",,,,,,,"  117",",,0",,,"  122",",,0,0800","   24",",,0",,
