"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023119","1968-12-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","   72",",,X","  -83",",,X",,," 1100",",,X",,,,,"  330",",,X",,,,,"   46",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1968-12-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","  -22",",,X",,," 1742",",,X",,,,,"   50",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1968-12-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  183",",,X","  -11",",,X",,," 0906",",,X",,,,,"  120",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1968-12-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  172",",,X","  -28",",,X",,," 1700",",,X",,,,,"  280",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1968-12-25","33.9","-117.25","468.2","MARCH AFB, CA US","   43",",,X","    0",",,X","    0",",,X","  100",",,X","  -11",",,X",,," 1436",",,X",,,,,"  140",",,X",,,,,"  108",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1968-12-26","33.9","-117.25","468.2","MARCH AFB, CA US","   76",",,X","    0",",,X","    0",",,X","  111",",,X","   11",",,X",,," 1336",",,X",,,,,"  270",",,X",,,,,"  123",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1968-12-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","  -22",",,X",,," 1130",",,X",,,,,"  170",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1968-12-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  100",",,X","  -11",",,X",,," 1342",",,X",,,,,"  340",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1968-12-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  122",",,X","   22",",,X",,," 1412",",,X",,,,,"  310",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1968-12-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","  -11",",,X",,," 1612",",,X",,,,,"   50",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1968-12-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  217",",,X","   56",",,X",,," 1748",",,X",,,,,"   50",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","   33",",,X",,," 0712",",,X",,,,,"   90",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","    6",",,X",,," 1448",",,X",,,,,"  310",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   33",",,X",,," 1430",",,X",,,,,"  320",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   78",",,X",,," 1300",",,X",,,,,"  350",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   39",",,X",,," 1154",",,X",,,,,"  330",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","   33",",,X",,," 1436",",,X",,,,,"  320",",,X",,,,,"   51",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","   22",",,X",,," 1400",",,X",,,,,"  320",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  100",",,X","   33",",,X",,," 1736",",,X",,,,,"  320",",,X",,,,,"   41",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","   28",",,X",,," 1230",",,X",,,,,"  330",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","   39",",,X",,," 1254",",,X",,,,,"  330",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  172",",,X","   39",",,X",,," 1418",",,X",,,,,"  310",",,X",,,,,"   57",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  178",",,X","   28",",,X",,," 1518",",,X",,,,,"  300",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-13","33.9","-117.25","468.2","MARCH AFB, CA US","  122",",,X","    0",",,X","    0",",,X","  144",",,X","  100",",,X",,," 1348",",,X",,,,,"  110",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-14","33.9","-117.25","468.2","MARCH AFB, CA US","  206",",,X","    0",",,X","    0",",,X","  144",",,X","  100",",,X",,," 1048",",,X",,,,,"   50",",,X",,,,,"   41",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  156",",,X","  100",",,X",,," 1212",",,X",,,,,"  160",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   78",",,X",,," 1406",",,X",,,,,"  310",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  122",",,X","   61",",,X",,," 1348",",,X",,,,,"  350",",,X",,,,,"   57",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-18","33.9","-117.25","468.2","MARCH AFB, CA US","  112",",,X","    0",",,X","    0",",,X","  150",",,X","   50",",,X",,," 2318",",,X",,,,,"  170",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-19","33.9","-117.25","468.2","MARCH AFB, CA US","   76",",,X","    0",",,X","    0",",,X","  122",",,X","   83",",,X",,," 1212",",,X",,,,,"  190",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-20","33.9","-117.25","468.2","MARCH AFB, CA US","   20",",,X","    0",",,X","    0",",,X","  150",",,X","  100",",,X",,," 0448",",,X",,,,,"  140",",,X",,,,,"  103",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-21","33.9","-117.25","468.2","MARCH AFB, CA US","  203",",,X","    0",",,X","    0",",,X","  161",",,X","   94",",,X",,," 0842",",,X",,,,,"  260",",,X",,,,,"  170",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-01-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  133",",,X","   83",",,X",,," 0624",",,X",,,,,"  130",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-01-23","33.9","-117.25","468.2","MARCH AFB, CA US","   38",",,X","    0",",,X","    0",",,X","  128",",,X","   56",",,X",,," 1312",",,X",,,,,"  330",",,X",,,,,"   62",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-24","33.9","-117.25","468.2","MARCH AFB, CA US","  262",",,X","    0",",,X","    0",",,X","  139",",,X","   94",",,X",,," 1306",",,X",,,,,"   50",",,X",,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-01-25","33.9","-117.25","468.2","MARCH AFB, CA US","  424",",,X","    0",",,X","    0",",,X","  156",",,X","  133",",,X",,," 0500",",,X",,,,,"  180",",,X",,,,,"  123",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-26","33.9","-117.25","468.2","MARCH AFB, CA US","   79",",,X","    0",",,X","    0",",,X","  161",",,X","   78",",,X",,," 1124",",,X",,,,,"  180",",,X",,,,,"  118",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-01-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","   28",",,X",,," 1254",",,X",,,,,"  310",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-28","33.9","-117.25","468.2","MARCH AFB, CA US","   48",",,X","    0",",,X","    0",",,X","   89",",,X","   33",",,X",,," 1430",",,X",,,,,"  290",",,X",,,,,"  129",",,X","    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00023119","1969-01-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","   94",",,X","   -6",",,X",,," 1124",",,X",,,,,"  270",",,X",,,,,"   41",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-01-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","  -28",",,X",,," 1512",",,X",,,,,"  320",",,X",,,,,"   62",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-01-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","  -11",",,X",,," 1512",",,X",,,,,"  140",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","  -17",",,X",,," 1542",",,X",,,,,"  120",",,X",,,,,"   57",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  178",",,X","   -6",",,X",,," 1248",",,X",,,,,"   80",",,X",,,,,"  113",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","  106",",,X",,," 0606",",,X",,,,,"   50",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-02-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  167",",,X","   11",",,X",,," 1500",",,X",,,,,"  300",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-05","33.9","-117.25","468.2","MARCH AFB, CA US","   56",",,X","    0",",,X","    0",",,X","  133",",,X","   78",",,X",,," 2212",",,X",,,,,"  170",",,X",,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-06","33.9","-117.25","468.2","MARCH AFB, CA US","  345",",,X","    0",",,X","    0",",,X","  106",",,X","   39",",,X",,," 0212",",,X",,,,,"  140",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  122",",,X","   22",",,X",,," 1400",",,X",,,,,"  180",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-02-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","   22",",,X",,," 1030",",,X",,,,,"  140",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","   -6",",,X",,," 1348",",,X",,,,,"  320",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","    6",",,X",,," 1412",",,X",,,,,"  320",",,X",,,,,"   36",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","   50",",,X",,," 1312",",,X",,,,,"  300",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-12","33.9","-117.25","468.2","MARCH AFB, CA US","    5",",,X","    0",",,X","    0",",,X","  122",",,X","   83",",,X",,," 1430",",,X",,,,,"  280",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   56",",,X",,," 1000",",,X",,,,,"  110",",,X",,,,,"   41",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","   56",",,X",,," 0942",",,X",,,,,"  160",",,X",,,,,"   41",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-15","33.9","-117.25","468.2","MARCH AFB, CA US","   20",",,X","    0",",,X","    0",",,X","  111",",,X","   67",",,X",,," 1448",",,X",,,,,"  160",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  156",",,X","   56",",,X",,," 1518",",,X",,,,,"  320",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","   22",",,X",,," 1606",",,X",,,,,"  190",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-18","33.9","-117.25","468.2","MARCH AFB, CA US","  269",",,X","    0",",,X","    0",",,X","   89",",,X","   44",",,X",,," 0642",",,X",,,,,"  180",",,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-19","33.9","-117.25","468.2","MARCH AFB, CA US","   53",",,X","    0",",,X","    0",",,X","   78",",,X","   50",",,X",,," 1500",",,X",,,,,"  270",",,X",,,,,"   62",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","    0",",,X",,," 1354",",,X",,,,,"  290",",,X",,,,,"   41",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023119","1969-02-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  106",",,X","   56",",,X",,," 2336",",,X",,,,,"  120",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-22","33.9","-117.25","468.2","MARCH AFB, CA US","  117",",,X","    0",",,X","    0",",,X","   94",",,X","   11",",,X",,," 0042",",,X",,,,,"  280",",,X",,,,,"  108",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X"
"USW00023119","1969-02-23","33.9","-117.25","468.2","MARCH AFB, CA US","  325",",,X","    0",",,X","    0",",,X","   89",",,X","   33",",,X",,," 1254",",,X",,,,,"  180",",,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-24","33.9","-117.25","468.2","MARCH AFB, CA US","  508",",,X","    0",",,X","    0",",,X","  128",",,X","   78",",,X",,," 1412",",,X",,,,,"  190",",,X",,,,,"  134",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-02-25","33.9","-117.25","468.2","MARCH AFB, CA US","  531",",,X","    0",",,X","    0",",,X","  122",",,X","   78",",,X",,," 0848",",,X",,,,,"  180",",,X",,,,,"  108",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  128",",,X","   39",",,X",,," 1236",",,X",,,,,"  340",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-02-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","    6",",,X",,," 1242",",,X",,,,,"  210",",,X",,,,,"   87",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-02-28","33.9","-117.25","468.2","MARCH AFB, CA US","   28",",,X","    0",",,X","    0",",,X","  144",",,X","   33",",,X",,," 1254",",,X",,,,,"  170",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  128",",,X","   44",",,X",,," 1354",",,X",,,,,"  290",",,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","    6",",,X",,," 1248",",,X",,,,,"  320",",,X",,,,,"   77",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","   33",",,X",,," 1518",",,X",,,,,"  280",",,X",,,,,"  134",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  150",",,X","    0",",,X",,," 1218",",,X",,,,,"  300",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","    6",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-06","33.9","-117.25","468.2","MARCH AFB, CA US","    5",",,X","    0",",,X","    0",",,X","  139",",,X","   28",",,X",,," 1548",",,X",,,,,"  260",",,X",,,,,"  113",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","   -6",",,X",,," 1154",",,X",,,,,"  280",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  117",",,X","  -11",",,X",,," 1448",",,X",,,,,"  320",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-03-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  117",",,X","   22",",,X",,," 1230",",,X",,,,,"  330",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1969-03-10","33.9","-117.25","468.2","MARCH AFB, CA US","   94",",,X","    0",",,X","    0",",,X","   83",",,X","   39",",,X",,," 1136",",,X",,,,,"  310",",,X",,,,,"  103",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","    0",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-12","33.9","-117.25","468.2","MARCH AFB, CA US","   18",",,X","    0",",,X","    0",",,X","  117",",,X","   39",",,X",,," 1448",",,X",,,,,"  310",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-13","33.9","-117.25","468.2","MARCH AFB, CA US","   43",",,X","    0",",,X","    0",",,X","  100",",,X","   28",",,X",,," 1400",",,X",,,,,"   10",",,X",,,,,"  134",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00023119","1969-03-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  161",",,X","    6",",,X",,," 1330",",,X",,,,,"  350",",,X",,,,,"  170",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","  -11",",,X",,," 1530",",,X",,,,,"  280",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  200",",,X","   11",",,X",,," 1554",",,X",,,,,"  320",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","   28",",,X",,," 1300",",,X",,,,,"  320",",,X",,,,,"   51",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   44",",,X",,," 1542",",,X",,,,,"  310",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   61",",,X",,," 1312",",,X",,,,,"  340",",,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","   50",",,X",,," 1530",",,X",,,,,"  320",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-21","33.9","-117.25","468.2","MARCH AFB, CA US","   56",",,X","    0",",,X","    0",",,X","  122",",,X","   61",",,X",,," 1742",",,X",,,,,"  270",",,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-22","33.9","-117.25","468.2","MARCH AFB, CA US","    5",",,X","    0",",,X","    0",",,X","  156",",,X","   50",",,X",,," 1354",",,X",,,,,"  310",",,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1969-03-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   61",",,X",,," 0030",",,X",,,,,"  160",",,X",,,,,"   46",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1969-03-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","   39",",,X",,," 1912",",,X",,,,,"   70",",,X",,,,,"  118",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  106",",,X",,," 0948",",,X",,,,,"   70",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1969-03-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","   33",",,X",,," 1648",",,X",,,,,"  330",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,
