"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00023275","2011-03-31","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  289",",,W","   72",",,W","    5",",,W",,," 1738",",,W",,,,,"   30",",,W","   30",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2011-04-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","   89",",,W","   10",",,W",,," 1918",",,W",,,,,"  360",",,W","  350",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-04-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  200",",,W","   67",",,W","   38",",,W",,," 1549",",,W",,,,,"  340",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00023275","2011-04-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","   22",",,W","   13",",,W",,," 1508",",,W",,,,,"  350",",,W","  300",",,W","   45",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2011-04-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  267",",,W","   50",",,W","   16",",,W",,," 2011",",,W",,,,,"  350",",,W","  300",",,W","   94",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2011-04-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  200",",,W","   61",",,W","   18",",,W",,," 1437",",,W",,,,,"  300",",,W","  300",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-04-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   18",",,W",,,,,"  150",",,W","   33",",,W","   34",",,W",,," 1558",",,W",,,,,"  300",",,W","  310",",,W","   98",",,W","  143",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  117",",,W","   28",",,W","   30",",,W",,," 1512",",,W",,,,,"  310",",,W","  260",",,W","   98",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2011-04-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  144",",,W","    0",",,W","   14",",,W",,," 1604",",,W",,,,,"  310",",,W","  300",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-04-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   11",",,W","   21",",,W",,," 1902",",,W",,,,,"  350",",,W","  350",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-04-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  183",",,W","   22",",,W","   16",",,W",,," 1626",",,W",,,,,"  260",",,W","  260",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-04-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   50",",,W","   13",",,W",,," 1614",",,W",,,,,"  290",",,W","  300",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-04-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","   17",",,W","   14",",,W",,," 1547",",,W",,,,,"  280",",,W","  290",",,W","   63",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-04-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   10",",,W",,,,,"  139",",,W","   39",",,W","   21",",,W",,," 1310",",,W",,,,,"  300",",,W","  300",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","   22",",,W","   10",",,W",,," 1348",",,W",,,,,"  330",",,W","  330",",,W","   45",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2011-04-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   20",",,W",,,,,"  178",",,W","   83",",,W","    3",",,W",,," 2014",",,W",,,,,"   20",",,W","   10",",,W","   40",",,W","   45",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","  100",",,W","   20",",,W",,," 1604",",,W",,,,,"  330",",,W","  340",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-04-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  211",",,W","  111",",,W","   22",",,W",,," 1846",",,W",,,,,"  330",",,W","   20",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-04-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   46",",,W",,,,,"  161",",,W","   89",",,W","   11",",,W",,," 1753",",,W",,,,,"  340",",,W","  360",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  228",",,W","   83",",,W","   13",",,W",,," 1547",",,W",,,,,"  320",",,W","  320",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2011-04-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   25",",,W",,,,,"  172",",,W","   83",",,W","   34",",,W",,," 1427",",,W",,,,,"  150",",,W","  150",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  183",",,W","   61",",,W","   26",",,W",,," 1540",",,W",,,,,"  350",",,W","  320",",,W","   67",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-04-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  183",",,W","   44",",,W","   12",",,W",,," 1542",",,W",,,,,"  230",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-04-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  167",",,W","   83",",,W","   22",",,W",,," 1521",",,W",,,,,"  150",",,W","  150",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W",,,,,"  178",",,W","  106",",,W","   28",",,W",,," 1220",",,W",,,,,"  310",",,W","  320",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   53",",,W",,,,,"  167",",,W","   61",",,W","   22",",,W",,," 1634",",,W",,,,,"  330",",,W","  330",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-04-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  183",",,W","   39",",,W","   23",",,W",,," 1555",",,W",,,,,"  300",",,W","  320",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-04-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","   33",",,W","   21",",,W",,," 1932",",,W",,,,,"  340",",,W","  340",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-04-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  156",",,W","   33",",,W","   34",",,W",,," 1647",",,W",,,,,"  300",",,W","  300",",,W","   94",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2011-04-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   22",",,W","   25",",,W",,," 1555",",,W",,,,,"  300",",,W","  300",",,W","   98",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2011-04-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  233",",,W","   17",",,W","   14",",,W",,," 1522",",,W",,,,,"  310",",,W","  300",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-05-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  272",",,W","   28",",,W","    9",",,W",,," 1526",",,W",,,,,"  290",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-05-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  261",",,W","   44",",,W","   18",",,W",,," 1909",",,W",,,,,"  350",",,W","  350",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-05-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   50",",,W","   11",",,W",,," 1554",",,W",,,,,"  330",",,W","  330",",,W","   63",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-05-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  328",",,W","   50",",,W","    6",",,W",,," 1625",",,W",,,,,"  310",",,W","  320",",,W","   54",",,W","   63",",,W",,,,,,,,,,
"USW00023275","2011-05-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  306",",,W","   78",",,W","   19",",,W",,," 1803",",,W",,,,,"  290",",,W","  300",",,W","   98",",,W","  130",",,W",,,,,,,,,,
"USW00023275","2011-05-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","   83",",,W","   36",",,W",,," 1844",",,W",,,,,"  340",",,W","  330",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00023275","2011-05-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  206",",,W","   78",",,W","   28",",,W",,," 1347",",,W",,,,,"  340",",,W","  260",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-05-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   67",",,W","   41",",,W",,," 1623",",,W",,,,,"  300",",,W","  320",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00023275","2011-05-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  211",",,W","   39",",,W","   17",",,W",,," 1312",",,W",,,,,"  330",",,W","  340",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-05-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   50",",,W","   14",",,W",,," 1405",",,W",,,,,"  320",",,W","  310",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-05-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  211",",,W","   89",",,W","   25",",,W",,," 1503",",,W",,,,,"  340",",,W","  340",",,W","   76",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-05-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","   83",",,W","   25",",,W",,," 1438",",,W",,,,,"  340",",,W","  330",",,W","   63",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-05-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  239",",,W","   44",",,W","   15",",,W",,," 1411",",,W",,,,,"  270",",,W","  270",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2011-05-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   13",",,W",,,,,"  156",",,W","   72",",,W","   20",",,W",,," 1601",",,W",,,,,"  190",",,W","  140",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-05-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  109",",,W",,,,,"  122",",,W","   44",",,W","   15",",,W",,," 1338",",,W",,,,,"  220",",,W","  210",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   36",",,W",,,,,"  117",",,W","   44",",,W","   16",",,W",,," 1132",",,W",,,,,"  170",",,W","  180",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   56",",,W",,,,,"  150",",,W","   83",",,W","   16",",,W",,," 1404",",,W",,,,,"  200",",,W","  190",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  200",",,W","   67",",,W","   12",",,W",,," 1417",",,W",,,,,"  330",",,W","  320",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-05-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   56",",,W","   12",",,W",,," 1529",",,W",,,,,"  270",",,W","  260",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   72",",,W","   15",",,W",,," 1759",",,W",,,,,"  350",",,W","  360",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-05-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  239",",,W","   89",",,W","   29",",,W",,," 1611",",,W",,,,,"  350",",,W","  310",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-05-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","   72",",,W","   36",",,W",,," 1637",",,W",,,,,"  310",",,W","  330",",,W","   89",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2011-05-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  206",",,W","   78",",,W","   38",",,W",,," 1730",",,W",,,,,"  310",",,W","  320",",,W","   81",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2011-05-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  239",",,W","   44",",,W","   15",",,W",,," 1612",",,W",,,,,"  230",",,W","  220",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-05-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  112",",,W",,,,,"  167",",,W","   78",",,W","   21",",,W",,," 1136",",,W",,,,,"  200",",,W","  200",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   72",",,W","    9",",,W",,," 1458",",,W",,,,,"  320",",,W","  310",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-05-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   10",",,W",,,,,"  200",",,W","   89",",,W","   21",",,W",,," 1651",",,W",,,,,"  280",",,W","  280",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   15",",,W",,,,,"  150",",,W","   72",",,W","   24",",,W",,," 1635",",,W",,,,,"  300",",,W","  290",",,W","   94",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2011-05-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  194",",,W","   44",",,W","   31",",,W",,," 1720",",,W",,,,,"  280",",,W","  270",",,W","  116",",,W","  148",",,W",,,,,,,,,,
"USW00023275","2011-05-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   18",",,W",,,,,"  178",",,W","   67",",,W","   24",",,W",,," 1814",",,W",,,,,"  200",",,W","  190",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-05-31","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   43",",,W",,,,,"  178",",,W","   89",",,W","   22",",,W",,," 1447",",,W",,,,,"  230",",,W","  220",",,W","   63",",,W","  103",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-06-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   94",",,W",,,,,"  139",",,W","   72",",,W","    7",",,W",,," 1639",",,W",,,,,"  240",",,W","  270",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-06-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  178",",,W","   78",",,W","   12",",,W",,," 1742",",,W",,,,,"  260",",,W","  250",",,W","   45",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2011-06-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   74",",,W",,,,,"  144",",,W","   67",",,W","    6",",,W",,," 1409",",,W",,,,,"  180",",,W","  150",",,W","   40",",,W","   67",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-06-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   76",",,W",,,,,"  172",",,W","  111",",,W","   40",",,W",,," 1215",",,W",,,,,"  120",",,W","  130",",,W","  116",",,W","  192",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-06-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  137",",,W",,,,,"  178",",,W","  117",",,W","    9",",,W",,," 1256",",,W",,,,,"  150",",,W","  140",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,
"USW00023275","2011-06-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  172",",,W","  117",",,W","    8",",,W",,," 1830",",,W",,,,,"  310",",,W","  310",",,W","   36",",,W","   45",",,W",,,,,,,,,,
"USW00023275","2011-06-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  256",",,W","  117",",,W","   16",",,W",,," 1603",",,W",,,,,"  340",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-06-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  283",",,W","   89",",,W","    9",",,W",,," 1650",",,W",,,,,"  270",",,W","  270",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2011-06-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  300",",,W","   89",",,W","   11",",,W",,," 1541",",,W",,,,,"  260",",,W","  280",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-06-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  261",",,W","  106",",,W","   28",",,W",,," 1734",",,W",,,,,"  320",",,W","  320",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-06-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","   94",",,W","   30",",,W",,," 1120",",,W",,,,,"  340",",,W","  330",",,W","   72",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2011-06-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","   89",",,W","   19",",,W",,," 1608",",,W",,,,,"  340",",,W","  310",",,W","   81",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2011-06-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  283",",,W","  122",",,W","   21",",,W",,," 1652",",,W",,,,,"  330",",,W","  330",",,W","   67",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-06-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  333",",,W","  111",",,W","   15",",,W",,," 1750",",,W",,,,,"  340",",,W","  340",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-06-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  322",",,W","  111",",,W","   23",",,W",,," 1906",",,W",,,,,"   20",",,W","   30",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2011-06-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  294",",,W","  106",",,W","   25",",,W",,," 1211",",,W",,,,,"  330",",,W","  340",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-06-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  311",",,W","  100",",,W","   12",",,W",,," 1403",",,W",,,,,"   10",",,W","  360",",,W","   72",",,W","  125",",,W",,,,,,,,,,
"USW00023275","2011-06-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  317",",,W","  111",",,W","   23",",,W",,," 1618",",,W",,,,,"  300",",,W","  320",",,W","   94",",,W","  165",",,W",,,,,,,,,,
"USW00023275","2011-06-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  317",",,W","  128",",,W","   17",",,W",,," 1340",",,W",,,,,"  330",",,W","  340",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00023275","2011-06-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  367",",,W","  122",",,W","    7",",,W",,," 1610",",,W",,,,,"  320",",,W","  320",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2011-06-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  389",",,W","  156",",,W","   11",",,W",,," 1450",",,W",,,,,"  270",",,W","  200",",,W","   58",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-06-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  361",",,W","  150",",,W","   18",",,W",,," 1535",",,W",,,,,"  290",",,W","  290",",,W","   81",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2011-06-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  306",",,W","  139",",,W","   30",",,W",,," 1654",",,W",,,,,"  360",",,W","   10",",,W","   63",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-06-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  300",",,W","  106",",,W","   14",",,W",,," 1511",",,W",,,,,"  350",",,W","  330",",,W","   67",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2011-06-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  306",",,W","  100",",,W","   16",",,W",,," 1919",",,W",,,,,"  340",",,W","  350",",,W","   54",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2011-06-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  322",",,W","  111",",,W","   13",",,W",,," 1425",",,W",,,,,"  340",",,W","  310",",,W","   63",",,W","  103",",,W",,,,,,,"    1",",,W",,
"USW00023275","2011-06-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  311",",,W","  122",",,W","   21",",,W",,," 1142",",,W",,,,,"  330",",,W","  350",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2011-06-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   58",",,W",,,,,"  178",",,W","  128",",,W","   26",",,W",,," 1936",",,W",,,,,"  340",",,W","  340",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,
